股票代码,股票名称,综合分
000333,美的集团,95.94
600900,长江电力,95.94
600887,伊利股份,85.56
601088,中国神华,85.56
601328,交通银行,85.56
601818,光大银行,85.56
000429,粤高速Ａ,75.18
002003,伟星股份,75.18
002807,江阴银行,75.18
600600,XD青岛啤,75.18
601009,南京银行,75.18
601166,兴业银行,75.18
601398,工商银行,75.18
601658,邮储银行,75.18
601816,京沪高铁,75.18
601838,成都银行,75.18
601916,浙商银行,75.18
002352,顺丰控股,64.8
600000,XD浦发银,64.8
600008,首创环保,64.8
600012,皖通高速,64.8
600015,华夏银行,64.8
600020,中原高速,64.8
600025,华能水电,64.8
600036,招商银行,64.8
600039,四川路桥,64.8
600153,建发股份,64.8
600377,宁沪高速,64.8
600566,济川药业,64.8
600919,江苏银行,64.8
601006,大秦铁路,64.8
601098,中南传媒,64.8
601158,重庆水务,64.8
601169,北京银行,64.8
601668,XD中国建,64.8
603167,渤海轮渡,64.8
000001,平安银行,54.42
000089,深圳机场,54.42
000538,云南白药,54.42
000828,东莞控股,54.42
