股票代码,股票名称,建议买入价
600060,海信视像,20.56
600315,上海家化,19.68
601225,陕西煤业,23.93
002128,电投能源,27.54
600970,中材国际,9.25
002327,富安娜,6.37
000983,山西焦煤,6.36
600754,锦江酒店,25.5
600508,上海能源,8.86
000915,华特达因,28.67
603298,杭叉集团,23.31
600900,长江电力,25.95
601156,东航物流,16.03
600031,三一重工,18.26
600521,华海药业,14.75
601898,中煤能源,17.02
002262,恩华药业,21.15
600256,广汇能源,6.38
603238,诺邦股份,14.37
603619,中曼石油,32.72
