股票代码,股票名称,综合分
300663,科蓝软件,100.0
600598,北大荒,100.0
688819,天能股份,100.0
603230,内蒙新华,100.0
300076,*ST宁视,100.0
601019,山东出版,100.0
300363,博腾股份,100.0
300427,红相股份,100.0
600039,四川路桥,99.95
600983,惠而浦,99.64
301050,雷电微力,99.63
000581,威孚高科,98.8
002223,鱼跃医疗,96.68
301061,匠心家居,95.34
600620,天宸股份,95.06
000429,粤高速Ａ,95.03
301168,通灵股份,94.9
002322,理工能科,94.45
603218,日月股份,93.44
600012,皖通高速,92.91
300514,友讯达,92.48
002373,千方科技,92.44
002852,道道全,92.22
002724,海洋王,91.9
300039,上海凯宝,91.74
300493,润欣科技,91.73
301215,中汽股份,91.54
300787,海能实业,91.35
002540,亚太科技,90.77
603586,金麒麟,90.28
600750,华润江中,90.08
000020,深华发Ａ,89.95
300766,每日互动,89.44
300183,东软载波,89.13
603075,热威股份,89.09
300389,艾比森,88.9
603565,中谷物流,88.71
002911,佛燃能源,88.36
605599,菜百股份,88.09
688153,唯捷创芯,87.78
