股票代码,股票名称,综合分
603167,渤海轮渡,76.05
601158,重庆水务,74.62
600941,中国移动,74.37
000498,山东路桥,73.63
600900,长江电力,73.57
000651,格力电器,73.55
600050,中国联通,73.51
601668,XD中国建,73.49
600887,伊利股份,73.19
600283,钱江水利,73.08
000895,双汇发展,73.08
001227,兰州银行,72.95
601228,XD广州港,72.91
601006,大秦铁路,72.89
002867,周大生,72.63
600035,楚天高速,72.62
601333,广深铁路,72.56
601200,上海环境,72.46
600104,上汽集团,72.4
600757,长江传媒,72.33
600036,招商银行,72.28
600572,康恩贝,72.1
000538,云南白药,72.1
600820,隧道股份,72.1
600018,上港集团,71.98
001213,中铁特货,71.92
002911,佛燃能源,71.85
601169,北京银行,71.83
601818,光大银行,71.79
600479,千金药业,71.61
600639,浦东金桥,71.61
600919,江苏银行,71.47
603639,海利尔,71.35
000088,盐 田 港,71.34
601985,中国核电,71.27
002958,青农商行,71.17
603508,思维列控,71.16
002302,西部建设,71.13
000858,五 粮 液,71.07
600834,申通地铁,71.01
