股票代码,股票名称,建议买入价
601598,中国外运,5.48
600256,广汇能源,6.5
002020,京新药业,14.15
000534,万泽股份,35.32
601898,中煤能源,16.78
600894,广日股份,8.2
002128,电投能源,27.91
601225,陕西煤业,23.63
000729,燕京啤酒,12.26
600970,中材国际,9.35
600521,华海药业,14.7
002262,恩华药业,21.12
002327,富安娜,6.34
600060,海信视像,20.6
601857,中国石油,11.24
