股票代码,股票名称,综合分
603167,渤海轮渡,74.7
000828,东莞控股,73.73
600917,重庆燃气,72.99
600018,上港集团,72.57
600332,白云山,72.51
600905,三峡能源,72.48
601985,中国核电,72.43
601456,国联民生,72.4
601901,方正证券,72.29
603213,镇洋发展,72.23
601169,北京银行,72.15
000538,云南白药,72.14
600283,钱江水利,72.1
600874,创业环保,72.07
601377,兴业证券,72.05
601607,上海医药,72.02
601018,宁波港,71.99
000900,现代投资,71.98
002884,凌霄泵业,71.93
600023,浙能电力,71.79
600050,中国联通,71.73
001213,中铁特货,71.7
600004,白云机场,71.63
600548,深高速,71.61
601186,中国铁建,71.59
603310,巍华新材,71.59
600079,ST人福,71.56
600704,物产中大,71.55
000166,申万宏源,71.46
600511,国药股份,71.41
600025,华能水电,71.4
002424,ST百灵,71.31
601158,重庆水务,71.22
600582,天地科技,71.2
600551,时代出版,71.12
600054,黄山旅游,71.08
600030,中信证券,71.07
601990,南京证券,71.03
600125,铁龙物流,70.98
600926,杭州银行,70.93
