股票代码,股票名称,综合分
002666,德联集团,76.86
002511,中顺洁柔,76.45
002862,实丰文化,75.75
600037,歌华有线,75.19
002953,日丰股份,74.98
003016,欣贺股份,74.72
300032,金龙机电,73.98
603711,香飘飘,73.97
002692,远程股份,73.94
600300,维维股份,73.79
688082,盛美上海,73.61
601789,宁波建工,73.58
600128,苏豪弘业,73.54
002766,索菱股份,73.43
600919,江苏银行,73.32
002942,新农股份,73.26
002045,国光电器,73.17
000570,苏常柴Ａ,73.08
603381,永臻股份,73.03
000659,珠海中富,72.93
605138,盛泰集团,72.86
688107,安路科技,72.81
600526,菲达环保,72.8
300427,红相股份,72.76
603332,苏州龙杰,72.76
002494,华斯股份,72.66
603982,泉峰汽车,72.64
300479,神思电子,72.64
600859,王府井,72.61
300793,佳禾智能,72.58
600620,天宸股份,72.52
001391,国货航,72.47
600099,林海股份,72.45
300795,米奥会展,72.45
000798,中水渔业,72.43
300098,高新兴,72.41
300308,中际旭创,72.3
002027,分众传媒,72.13
002593,日上集团,72.12
300514,友讯达,72.1
