股票代码,股票名称,建议买入价
600196,复星医药,27.71
605377,华旺科技,8.5
000534,万泽股份,15.21
600031,三一重工,21.24
600380,健康元,11.76
002322,理工能科,12.17
002539,云图控股,9.61
601156,东航物流,14.66
001205,盛航股份,15.69
000935,四川双马,19.3
600060,海信视像,21.95
002299,圣农发展,15.73
603298,杭叉集团,25.39
000983,山西焦煤,6.87
600223,福瑞达,7.47
600900,长江电力,26.1
