股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600060,XD海信视,1,Theme,47.3,19.6,24.56,5.0,7368.0,24.56,22.034445441855926,25.078554558144074,23.5565,0.04,15.0
600088,中视传媒,1,CCTV,46.8,19.6,18.61663515,5.0,5585.0,18.61663515,13.055865742170507,17.378589436829497,15.217227589500002,0.076,15.0
600150,中国船舶,1,CCTV,46.4,19.6,40.09,5.0,8018.0,40.09,33.12350499868678,43.37949500131322,38.2515,0.0737,15.0
605098,行动教育,1,CCTV,44.0,19.6,59.22,5.0,5922.0,59.22,58.36262316471154,66.45137683528847,62.407000000000004,0.078,15.0
600449,宁夏建材,1,CCTV,43.2,19.6,14.65,5.0,5860.0,14.65,11.844326193260471,14.35467380673953,13.0995,0.0719,12.2
600188,兖矿能源,1,Boll,43.2,19.6,18.42,5.0,5526.0,20.84,18.42433615576143,22.552663844238566,20.4885,0.0782,15.0
000921,海信家电,1,CCTV,41.5,19.6,23.33,5.0,6999.0,23.33,20.921364356932628,23.690635643067374,22.306,0.0404,11.7
600118,中国卫星,1,CCTV,38.3,19.6,95.63171770520728,5.0,9563.0,95.63171770520728,85.60075805773388,115.05318906097014,100.32697355935201,0.12,8.1
601898,中煤能源,2,Boll/Theme,37.6,19.6,15.62,5.0,6248.0,16.57,15.398940487107135,18.312059512892862,16.8555,0.0774,-10.0
001872,招商港口,1,CCTV,31.9,19.6,21.99,4.8,6597.0,21.99,20.378594217238742,22.265405782761256,21.322,0.04,4.1
600409,三友化工,1,Theme,31.5,19.6,7.63,4.6,5341.0,7.63,6.842610001798187,7.882389998201813,7.3625,0.0534,-1.4
600508,上海能源,1,Boll,24.8,19.6,8.91,2.3,2673.0,9.51,8.919296559155708,9.879703440844292,9.3995,0.04,-1.5
603848,好太太,1,Boll,15.2,19.6,14.68,0.1,1468.0,16.05,14.675831860929208,17.046168139070794,15.861,0.0588,-11.5
001286,陕西能源,1,Boll,14.4,19.6,10.71,0.1,1071.0,11.05859646,10.713277361397967,11.585819364602035,11.149548363000001,0.0558,-10.3
600618,氯碱化工,1,Theme,13.5,19.6,12.35,0.0,1235.0,12.35,11.918722857960901,12.911277142039097,12.415,0.041,-15.0
