板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,3,2,0,2,4,2.0,8.0,-1.6
金融,2,4,1,0,9,3.0,7.0,NEW
电力,2,1,0,8,4,1.0,5.0,NEW
汽车,1,2,0,1,7,2.8,4.8,NEW
纺织服装,1,2,0,1,2,2.0,4.0,NEW
军工,1,0,0,6,10,0.0,2.0,NEW
计算机,1,0,0,1,3,0.0,2.0,NEW
人工智能,1,0,0,1,3,0.0,2.0,-8.8
农业,1,0,1,0,3,-1.0,1.0,NEW
