股票代码,股票名称,综合分
002898,赛隆退,84.21
603167,渤海轮渡,75.8
600572,康恩贝,73.98
600941,中国移动,73.87
601607,上海医药,73.73
600479,千金药业,73.69
601006,大秦铁路,73.5
600050,中国联通,73.32
600900,长江电力,73.25
601158,重庆水务,73.13
601228,XD广州港,72.87
000538,云南白药,72.6
600332,白云山,72.48
001227,兰州银行,72.46
000895,双汇发展,72.41
000498,山东路桥,72.21
002675,东诚药业,72.15
001213,中铁特货,71.95
601916,浙商银行,71.89
002911,佛燃能源,71.89
600035,楚天高速,71.77
601598,中国外运,71.72
601668,XD中国建,71.68
600104,上汽集团,71.63
601818,光大银行,71.58
000848,承德露露,71.58
600998,九州通,71.51
002901,大博医疗,71.49
600018,上港集团,71.41
002867,周大生,71.39
002390,信邦制药,71.35
601200,上海环境,71.3
000651,格力电器,71.27
000708,中信特钢,71.19
603235,天新药业,71.18
600062,华润双鹤,71.13
601000,唐山港,71.09
600305,恒顺醋业,71.07
601169,北京银行,71.05
600036,招商银行,71.04
