股票代码,股票名称,综合分
600023,浙能电力,82.36
002040,南 京 港,82.23
002109,ST兴化,81.57
601868,中国能建,80.85
300555,ST路通,80.79
300301,ST长方,80.7
001237,惠康科技,80.67
605099,共创草坪,80.35
601330,绿色动力,80.13
001299,美能能源,79.18
002263,大东南,79.17
002033,丽江股份,79.05
002981,朝阳科技,79.03
301658,首航新能,79.0
300044,*ST赛为,78.33
002424,ST百灵,78.25
603418,友升股份,78.2
601975,招商南油,78.11
002191,劲嘉股份,77.91
301513,尚水智能,77.77
601669,中国电建,77.68
600798,宁波海运,77.56
603248,锡华科技,77.53
603828,*ST利达,77.44
002111,威海广泰,77.41
600996,贵广网络,77.31
600780,通宝能源,77.18
300203,聚光科技,77.06
600075,新疆天业,77.04
603293,埃泰克,76.72
600516,方大炭素,76.64
603933,睿能科技,76.64
600573,惠泉啤酒,76.64
605268,王力安防,76.6
002030,达安基因,76.47
600736,苏州高新,76.4
001393,维通利,76.21
601866,中远海发,76.2
002952,亚世光电,76.13
600581,*ST八钢,76.06
