code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600382,2026-01-26,2026-01-27,8.899,9.441,200,6.09,take_partial
000506,2026-01-26,2026-01-27,20.17,23.546,200,16.74,take_partial
600382,2026-01-26,2026-01-27,8.899,9.441,600,6.09,take_pct
000603,2026-01-26,2026-01-27,56.296,60.829,100,8.05,take_partial_final
002796,2026-01-26,2026-01-27,44.084,50.34,100,14.19,take_partial_final
000506,2026-01-26,2026-01-27,20.17,23.546,500,16.74,take_pct
002716,2026-01-26,2026-01-28,17.447,19.381,100,11.08,take_partial
002716,2026-01-26,2026-01-28,17.447,19.381,300,11.08,take_pct
600058,2026-01-26,2026-01-28,14.912,15.299,500,2.59,take_band
603078,2026-01-26,2026-01-29,30.881,26.222,200,-15.09,stop_hard
002112,2026-01-26,2026-01-30,24.094,19.98,300,-17.08,stop_hard
002471,2026-01-26,2026-02-03,9.009,9.461,500,5.01,take_partial
002471,2026-01-26,2026-02-03,9.009,9.461,1100,5.01,take_pct
601179,2026-01-26,2026-02-09,15.586,14.655,500,-5.97,max_hold
002545,2026-01-26,2026-02-09,28.528,25.694,300,-9.93,max_hold
600498,2026-01-26,2026-02-09,41.972,42.727,200,1.8,max_hold
