股票代码,股票名称,建议买入价
605183,确成股份,18.81
000534,万泽股份,15.21
600380,健康元,11.73
002322,理工能科,12.18
002299,圣农发展,16.26
000935,四川双马,19.63
603238,诺邦股份,18.01
600900,长江电力,26.09
603619,中曼石油,18.45
000807,云铝股份,18.78
002262,恩华药业,25.09
601156,东航物流,14.66
000983,山西焦煤,6.85
603298,杭叉集团,24.79
