num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
12,100000.0,96454.11,-3.55,-3.93,33.3,-7.16,6.61,-14.05,0.24,-2.17,"boll,cctv,theme",forward,20250829,20260912,2025-08-29,2025-08-29,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3+ddbreak54,2.42,54,0.3,70.0,1,12,2025-08-29,2025-09-10,-1.14,-0.34,-3.21
