股票代码,股票名称,综合分
600905,,75.94
601158,,74.45
601669,,74.18
600029,,74.01
600874,,73.88
000958,,73.77
601033,,73.72
603213,,73.63
000538,,73.54
002039,,73.49
603053,,73.41
002981,,73.26
600600,,73.2
603508,,73.06
601186,,72.91
600406,,72.89
601868,,72.83
600461,,72.73
000404,,72.64
600995,,72.55
600528,,72.46
600887,,72.34
301109,,72.34
601985,,72.27
002091,,72.26
000858,,72.24
000598,,72.11
600900,,72.11
002884,,72.09
600023,,72.0
001289,,72.0
600511,,71.95
603310,,71.91
000541,,71.91
000429,,71.89
002120,,71.81
600941,,71.8
300360,,71.77
601816,,71.76
601200,,71.72
