股票代码,股票名称,综合分
603271,永杰新材,74.11
600539,狮头股份,73.43
601133,柏诚股份,72.63
301183,东田微,70.18
603757,大元泵业,69.35
603222,济民健康,68.38
603557,*ST起步,68.23
300649,杭州园林,65.11
002475,立讯精密,64.58
301257,普蕊斯,62.56
605377,华旺科技,57.74
000972,中基健康,54.82
600906,财达证券,54.09
688428,诺诚健华,53.2
301191,菲菱科思,49.29
603309,维力医疗,48.25
001202,炬申股份,44.85
688176,亚虹医药,43.56
301092,争光股份,42.38
601211,国泰海通,39.91
688802,沐曦股份,37.65
001389,广合科技,37.27
600725,云维股份,37.09
688037,芯源微,37.04
603890,春秋电子,35.88
002653,海思科,34.9
000935,四川双马,31.74
301516,中远通,30.77
000811,冰轮环境,30.41
000034,神州数码,30.4
002569,*ST步森,30.18
