股票代码,股票名称,综合分
603167,渤海轮渡,75.3
601200,上海环境,74.52
000779,甘咨询,73.75
601158,重庆水务,73.54
600050,中国联通,73.35
601228,XD广州港,73.34
000498,山东路桥,73.3
600941,中国移动,73.27
603639,海利尔,73.2
600035,楚天高速,73.15
601668,XD中国建,72.76
001227,兰州银行,72.73
000651,格力电器,72.58
601139,深圳燃气,72.52
002911,佛燃能源,72.51
600900,长江电力,72.48
001219,青岛食品,72.11
000895,双汇发展,72.05
600283,钱江水利,72.0
002302,西部建设,71.93
600917,重庆燃气,71.9
600398,海澜之家,71.87
601006,大秦铁路,71.83
600039,四川路桥,71.73
603053,成都燃气,71.69
600104,上汽集团,71.61
001205,盛航股份,71.59
600526,菲达环保,71.59
002958,青农商行,71.58
600170,上海建工,71.51
601169,北京银行,71.5
300883,龙利得,71.47
600887,伊利股份,71.44
603970,中农立华,71.43
603128,华贸物流,71.43
600820,隧道股份,71.42
002060,广东建工,71.41
600551,时代出版,71.37
000598,兴蓉环境,71.33
600757,长江传媒,71.32
