日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260915,消费,7.8,观察,000921,海信家电,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,000978,桂林旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,002059,云南旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,002627,三峡旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,002707,众信旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,300859,西域旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,600054,黄山旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,600749,西藏旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,603199,九华旅游,消费|白酒|食品饮料|家电
20260915,消费,7.8,观察,603402,陕西旅游,消费|白酒|食品饮料|家电
20260915,军工,4.0,观察,002151,北斗星通,军工|国防|航空发动机|卫星
20260915,军工,4.0,观察,002648,卫星化学,军工|国防|航空发动机|卫星
20260915,军工,4.0,观察,600118,中国卫星,军工|国防|航空发动机|卫星
20260915,军工,4.0,观察,600150,中国船舶,军工|国防|航空发动机|卫星
20260915,军工,4.0,观察,601606,长城军工,军工|国防|航空发动机|卫星
20260915,军工,4.0,观察,688543,国科军工,军工|国防|航空发动机|卫星
20260915,农业,2.0,观察,000816,智慧农业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,000860,顺鑫农业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,001313,粤海饲料,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,002041,登海种业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,002321,华英农业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,300189,神农种业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,600313,农发种业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,600354,敦煌种业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,601288,农业银行,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,920087,秋乐种业,农业|种业|养殖|猪肉
20260915,农业,2.0,观察,920403,康农种业,农业|种业|养殖|猪肉
