num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
9,100000.0,98888.2,-1.11,-1.85,33.3,-1.21,5.39,-4.51,0.6,-0.95,"CVAmt60,DistLo10,PVCorr60,Skew20,Skew60,VRatio10_60,VRatio20_120",forward,20260911,20260922,2026-09-11,2026-09-11,11,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.74,0.29,0,0.74,26,"dal_boll(2.5σ,[4%,12%])",1,10,2026-09-11,2026-09-22,0.65,0.48,-1.59
