num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
9,100000.0,99409.92,-0.59,-1.2,33.3,0.44,6.0,-2.34,1.28,-0.65,"CVAmt20,DistLo10,DistLo60,PVCorr20,PVCorr60,Skew20,Skew60,VRatio10_60,VRatio20_120,Vol20",forward,20260831,20260923,2026-08-31,2026-08-31,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.76,0.23,0,0.76,24,"dal_boll(2.5σ,[4%,12%])",1,11,2026-08-31,2026-09-12,-2.48,-1.89,1.3
