股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
002263,大东南,2,Skew60/VRatio20_120,39.4,17.6,3.23,3.0,3230.0,3.23,3.0258848145923407,3.308115185407659,3.167,0.04,13.0
601298,青岛港,1,Vol20,36.4,10.4,9.75,1.9,1950.0,9.75,8.86240590159204,9.693594098407962,9.278,0.04,15.0
600023,浙能电力,1,Skew60,35.7,17.6,5.06,1.7,2024.0,5.06,4.81798597842315,5.08301402157685,4.9505,0.04,10.5
000538,云南白药,1,Vol20,34.9,10.4,51.39,1.4,5139.0,51.39,49.62757247815363,51.269427521846374,50.4485,0.04,14.9
300590,移为通信,2,Skew60/VRatio20_120,33.9,17.6,11.34,1.1,1134.0,11.34,10.868750892757635,11.493249107242363,11.181,0.04,1.3
300185,通裕重工,1,Vol20,32.2,10.4,2.76,0.7,828.0,2.76,2.6674048938170842,2.811595106182916,2.7395,0.04,11.6
600900,长江电力,1,Vol20,31.1,10.4,28.46,0.4,2846.0,28.46,27.84420832127281,28.669791678727186,28.256999999999998,0.04,15.0
600905,三峡能源,2,DistLo60/Vol20,29.2,10.4,3.63,0.1,363.0,3.63,3.6466451701579823,3.732354829842018,3.6895000000000002,0.04,-1.3
601997,贵阳银行,1,Skew60,28.1,17.6,5.59,0.0,559.0,5.59,5.4775190999462415,5.740480900053758,5.609,0.043,-0.1
002039,黔源电力,2,VRatio20_120/Vol20,28.0,10.4,19.45,0.0,1945.0,19.45,19.17352071785643,19.648479282143565,19.410999999999998,0.04,9.1
