股票代码,股票名称,综合分
002040,南 京 港,89.58
002191,劲嘉股份,86.59
600798,宁波海运,86.43
601868,中国能建,86.14
601022,宁波远洋,85.97
605268,王力安防,85.9
301658,首航新能,85.87
600573,惠泉啤酒,85.73
605099,共创草坪,85.32
601866,中远海发,84.92
002109,ST兴化,84.83
603828,*ST利达,84.72
002033,丽江股份,84.48
600516,方大炭素,84.44
601330,绿色动力,83.91
300185,通裕重工,83.71
600054,黄山旅游,83.51
600935,华塑股份,83.09
600208,衢州发展,83.05
002124,天邦食品,83.03
600261,阳光照明,82.24
603093,南华期货,82.16
000545,金浦钛业,82.12
601669,中国电建,82.07
000881,中广核技,81.85
600987,航民股份,81.63
000065,北方国际,81.41
603418,友升股份,81.37
002445,中南文化,81.12
600075,新疆天业,81.1
000927,中国铁物,80.97
600917,重庆燃气,80.6
603885,吉祥航空,80.54
603167,渤海轮渡,80.5
600029,南方航空,80.45
600743,华远控股,80.4
600361,创新新材,80.36
002312,川发龙蟒,80.08
601975,招商南油,80.02
600308,华泰股份,79.78
