股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600188,nan,17.98,16.92,0.86,0.96,1246255278.0,0.72,9.1,22.15,0.989,0,,36.21
sh.600177,nan,18.83,17.36,1.28,1.22,227732744.0,1.09,3.8,15.1,0.995,0,,32.84
sh.600066,nan,22.42,20.89,0.94,0.93,1251650374.0,0.93,1.45,8.64,1.0,0,,25.81
