股票代码,股票名称,综合分
605299,舒华体育,92.95
300651,金陵体育,89.13
003035,南网能源,86.58
301175,中科环保,84.85
605099,共创草坪,84.76
600032,浙江新能,84.67
002445,中南文化,84.67
002181,粤 传 媒,84.52
688330,宏力达,84.15
603381,永臻股份,84.0
002498,汉缆股份,83.83
301636,泽润新能,83.74
600158,中体产业,83.66
000533,顺钠股份,83.33
001258,立新能源,83.05
600313,农发种业,82.89
301658,首航新能,82.89
601096,宏盛华源,82.82
002218,拓日新能,82.74
600662,外服控股,82.58
600163,中闽能源,82.33
002478,常宝股份,82.21
001376,百通能源,81.85
605162,新中港,81.56
601222,林洋能源,81.41
002300,太阳电缆,81.04
002969,嘉美包装,80.98
300788,中信出版,80.88
300277,汽轮科技,80.73
600452,涪陵电力,80.66
600339,中油工程,80.62
603075,热威股份,80.55
300182,捷成股份,80.18
600054,黄山旅游,80.18
300335,迪森股份,80.14
600871,石化油服,80.13
688429,时创能源,80.02
600268,国电南自,79.86
301378,通达海,79.83
000720,新能泰山,79.8
