code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002580,2026-04-27,2026-04-28,27.237,29.411,100,7.98,take_partial_final
002297,2026-04-27,2026-04-28,21.021,22.557,100,7.31,take_partial_final
002315,2026-04-27,2026-04-28,30.871,29.401,100,-4.76,trend_break
603538,2026-04-27,2026-04-28,40.24,42.727,100,6.18,take_partial_final
601600,2026-04-27,2026-04-28,11.892,11.469,100,-3.56,trend_break
600150,2026-04-27,2026-04-28,38.398,40.809,100,6.28,take_partial_final
600105,2026-04-27,2026-04-30,49.95,42.415,100,-15.09,stop_hard
603897,2026-04-27,2026-04-30,48.518,50.939,100,4.99,take_partial_final
605222,2026-04-27,2026-04-30,33.213,36.244,100,9.12,take_partial_final
603738,2026-04-27,2026-05-07,40.921,42.667,100,4.27,take_partial_final
002361,2026-04-27,2026-05-07,20.41,21.578,100,5.72,take_partial_final
600330,2026-04-27,2026-05-08,27.628,29.131,100,5.44,take_partial_final
003018,2026-04-27,2026-05-11,46.587,39.559,100,-15.08,stop_hard
600166,2026-04-27,2026-05-11,3.704,3.636,100,-1.82,max_hold
