股票代码,股票名称,综合分
601598,中国外运,97.79
605368,蓝天燃气,97.79
001238,浙江正特,78.31
600749,西藏旅游,78.31
600784,鲁银投资,78.31
600905,三峡能源,78.31
600987,航民股份,78.31
601118,海南橡胶,78.31
601288,农业银行,78.31
601996,丰林集团,78.31
603301,振德医疗,78.31
603389,亚振家居,67.49
605255,天普股份,59.76
000028,国药一致,58.83
000088,盐 田 港,58.83
000407,胜利股份,58.83
000895,双汇发展,58.83
000950,重药控股,58.83
002088,鲁阳节能,58.83
002200,交投生态,58.83
002905,金逸影视,58.83
600057,厦门象屿,58.83
600333,长春燃气,58.83
600737,中粮糖业,58.83
600755,厦门国贸,58.83
600903,贵州燃气,58.83
600925,苏能股份,58.83
601000,唐山港,58.83
601006,大秦铁路,58.83
601139,深圳燃气,58.83
601163,三角轮胎,58.83
601658,邮储银行,58.83
601872,招商轮船,58.83
603165,荣晟环保,58.83
603180,金牌家居,58.83
603318,水发燃气,58.83
000558,天府文旅,39.35
000910,大亚圣象,39.35
000978,桂林旅游,39.35
001332,锡装股份,39.35
