股票代码,股票名称,综合分
300039,上海凯宝,100.0
300076,*ST宁视,100.0
300010,ST豆神,100.0
603277,银都股份,100.0
000915,华特达因,100.0
002223,鱼跃医疗,100.0
300314,戴维医疗,100.0
300068,ST南都,98.85
300514,友讯达,98.84
002614,奥佳华,98.45
300123,ST亚光,98.24
000581,威孚高科,98.04
601107,四川成渝,97.22
600620,天宸股份,96.26
600966,博汇纸业,96.24
300882,万胜智能,96.07
600039,四川路桥,96.07
600782,新钢股份,95.8
605577,龙版传媒,95.16
002523,天桥起重,95.04
000655,金岭矿业,94.95
300787,海能实业,94.78
603282,亚光股份,94.65
300452,山河药辅,94.35
002373,千方科技,94.02
601956,东贝集团,93.91
603569,长久物流,93.54
001338,永顺泰,93.39
600704,物产中大,93.39
002724,海洋王,93.33
603313,梦百合,93.27
600273,嘉化能源,93.21
000931,中 关 村,93.11
002666,德联集团,93.0
003003,天元股份,92.57
002732,燕塘乳业,92.46
001277,速达股份,92.44
002198,ST嘉应,92.38
603235,天新药业,92.36
600866,星湖科技,92.06
