股票代码,股票名称,综合分
601088,中国神华,100.0
000333,美的集团,89.45
600039,四川路桥,89.45
600350,山东高速,89.45
600887,伊利股份,76.73
600900,长江电力,76.73
600941,中国移动,76.73
601818,光大银行,76.73
601916,浙商银行,76.73
688146,中船特气,74.03
000429,粤高速Ａ,64.01
002032,苏 泊 尔,64.01
002898,赛隆退,64.01
600007,中国国贸,64.01
600600,XD青岛啤,64.01
601328,交通银行,64.01
601398,工商银行,64.01
601658,邮储银行,64.01
601838,成都银行,64.01
605186,健麾信息,64.01
000828,东莞控股,51.29
002003,伟星股份,51.29
002293,罗莱生活,51.29
002352,顺丰控股,51.29
002807,江阴银行,51.29
600008,首创环保,51.29
600012,皖通高速,51.29
600377,宁沪高速,51.29
600777,新潮能源,51.29
600886,国投电力,51.29
600894,广日股份,51.29
600919,江苏银行,51.29
601009,南京银行,51.29
601098,中南传媒,51.29
601166,兴业银行,51.29
601668,XD中国建,51.29
601816,京沪高铁,51.29
601857,中国石油,51.29
603167,渤海轮渡,51.29
603683,晶华新材,51.29
