code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
603580,2026-08-07,2026-08-10,53.922,59.069,100,9.55,take_partial_final
600930,2026-08-07,2026-08-10,4.204,4.226,1100,0.51,trend_break
600566,2026-08-07,2026-08-10,26.927,25.797,100,-4.2,stop_hard
603221,2026-08-07,2026-08-10,23.574,27.243,100,15.56,take_partial_final
603766,2026-08-07,2026-08-14,13.964,13.145,100,-5.86,stop_hard
601919,2026-08-07,2026-08-17,15.395,15.954,100,3.63,take_band
600598,2026-08-07,2026-08-18,12.132,13.447,100,10.83,take_partial
600598,2026-08-07,2026-08-18,12.132,13.447,100,10.83,take_band
300290,2026-08-07,2026-08-19,6.527,5.738,400,-12.09,stop_hard
600901,2026-08-07,2026-08-19,6.386,6.573,500,2.93,max_hold
