code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600021,2025-09-29,2025-09-30,19.56,20.649,100,5.57,take_partial
000975,2025-09-29,2025-09-30,20.931,22.418,100,7.1,take_partial
000975,2025-09-29,2025-09-30,20.931,22.418,300,7.1,take_band
603530,2025-09-29,2025-10-09,31.992,34.555,100,8.01,take_partial
002128,2025-09-29,2025-10-09,21.391,22.907,100,7.09,take_partial
603565,2025-09-29,2025-10-09,10.611,10.649,500,0.37,max_hold
600125,2025-09-29,2025-10-09,6.236,6.144,900,-1.48,max_hold
002659,2025-09-29,2025-10-09,6.947,5.844,800,-15.87,stop_hard
600021,2025-09-29,2025-10-09,19.56,22.717,100,16.14,take_partial_final
600819,2025-09-29,2025-10-09,6.774,6.91,900,2.0,max_hold
603530,2025-09-29,2025-10-09,31.992,34.555,100,8.01,take_pct
002039,2025-09-29,2025-10-09,16.967,16.873,300,-0.55,max_hold
002128,2025-09-29,2025-10-09,21.391,22.907,500,7.09,take_band
600196,2025-09-29,2025-10-09,28.809,29.301,400,1.71,max_hold
601898,2025-09-29,2025-10-09,11.111,11.379,1200,2.41,max_hold
