股票代码,股票名称,建议买入价
001286,陕西能源,9.96
002299,圣农发展,15.15
600188,兖矿能源,17.08
603848,好太太,13.01
000983,山西焦煤,5.78
600315,上海家化,16.55
600352,浙江龙盛,11.52
002159,三特索道,12.14
600219,南山铝业,3.83
601898,中煤能源,12.27
601083,锦江航运,9.94
000975,山金国际,17.01
603238,诺邦股份,10.99
