板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
电力,1,2,0,8,22,2.0,4.0,-2.0
物流,1,2,0,8,22,2.0,4.0,NEW
金融,1,0,0,0,7,0.0,2.0,NEW
教育,1,0,0,4,2,0.0,2.0,NEW
纺织服装,1,0,0,0,1,0.0,2.0,NEW
航空机场,1,0,0,0,3,0.0,2.0,-2.0
人工智能,1,0,0,0,3,0.0,2.0,-2.0
石油石化,1,0,0,0,0,0.0,2.0,NEW
核电,1,0,0,0,0,0.0,2.0,NEW
