num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
16,100000.0,102044.09,2.04,-2.19,75.0,3.52,8.71,-12.02,2.17,0.62,cctv,forward,20260123,20260912,2026-01-23,2026-01-23,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos1.0,5.39,0,1.0,0,1,13,2026-01-23,2026-02-04,-0.08,-0.08,2.12
