股票代码,股票名称,综合分
603327,福蓉科技,72.64
002937,兴瑞科技,72.55
600198,大唐电信,71.7
000739,普洛药业,71.51
600520,三佳科技,70.03
301302,华如科技,69.38
603466,风语筑,68.76
601398,工商银行,67.93
301378,通达海,67.82
000065,北方国际,67.29
601288,农业银行,66.89
002745,木林森,66.73
000019,深粮控股,66.7
301262,海看股份,66.22
002400,省广集团,66.05
300941,创识科技,65.88
002444,巨星科技,65.68
300414,中光防雷,65.4
002307,北新路桥,65.13
300310,宜通世纪,64.87
000509,华塑控股,64.46
601225,陕西煤业,64.23
000935,四川双马,64.16
002293,罗莱生活,64.05
600901,江苏金租,63.82
003030,祖名股份,62.68
601187,厦门银行,62.66
603983,XD丸美生,61.8
688207,格灵深瞳,61.5
600984,建设机械,61.39
300555,ST路通,61.12
688428,诺诚健华,61.02
600745,*ST闻泰,60.4
301566,达利凯普,60.21
688699,明微电子,60.16
002244,滨江集团,59.79
002131,利欧股份,59.64
000886,海南高速,59.59
603918,金桥信息,59.44
002806,华锋股份,59.14
