股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601918,XD新集能,8.13,7.67,2.41,2.17,2601337928.0,1.43,8.71,5.24,1.0,0,,39.37
sh.601857,中国石油,19.2,18.93,2.32,2.32,208211244.0,1.16,4.95,0.62,0.972,1,石油石化,38.33
sh.601600,中国铝业,23.26,21.73,1.82,2.77,572656482.0,0.85,6.26,9.29,0.96,0,,29.42
