股票代码,股票名称,综合分
600905,三峡能源,75.79
601669,中国电建,74.4
600023,浙能电力,74.35
600528,中铁工业,74.2
600600,XD青岛啤,73.78
601985,中国核电,73.7
688538,和辉光电,73.44
600029,南方航空,73.38
601377,兴业证券,73.38
601868,中国能建,73.32
000538,云南白药,73.3
000598,兴蓉环境,73.28
603213,镇洋发展,73.22
600874,创业环保,73.1
601186,中国铁建,73.05
000166,申万宏源,73.05
600461,洪城环境,73.04
601878,浙商证券,72.89
601200,上海环境,72.89
600900,长江电力,72.84
601158,重庆水务,72.78
600511,国药股份,72.73
603310,巍华新材,72.71
002507,涪陵榨菜,72.59
002032,苏 泊 尔,72.55
603053,成都燃气,72.48
601456,国联民生,72.29
600958,东方证券,72.23
002981,朝阳科技,72.19
601881,中国银河,72.17
600548,深高速,72.11
600079,ST人福,72.04
600897,厦门空港,72.04
000088,盐 田 港,71.93
002039,黔源电力,71.92
000028,国药一致,71.88
603689,皖天然气,71.65
601139,深圳燃气,71.61
001289,龙源电力,71.6
600101,明星电力,71.59
