股票代码,股票名称,综合分
600350,山东高速,78.27
600600,XD青岛啤,78.27
600777,新潮能源,78.27
600900,长江电力,78.27
600941,中国移动,78.27
601088,中国神华,78.27
601916,浙商银行,78.27
000333,美的集团,64.88
600007,中国国贸,64.88
600887,伊利股份,64.88
601838,成都银行,64.88
601939,建设银行,64.88
000429,粤高速Ａ,51.49
002032,苏 泊 尔,51.49
600012,皖通高速,51.49
600039,四川路桥,51.49
600901,江苏金租,51.49
600919,江苏银行,51.49
601328,交通银行,51.49
601398,工商银行,51.49
601668,XD中国建,51.49
000813,德展健康,38.09
000828,东莞控股,38.09
000869,张  裕Ａ,38.09
001213,中铁特货,38.09
002327,富安娜,38.09
002352,顺丰控股,38.09
002461,珠江啤酒,38.09
002807,江阴银行,38.09
600008,首创环保,38.09
600305,恒顺醋业,38.09
600511,国药股份,38.09
600548,深高速,38.09
600597,光明乳业,38.09
601006,大秦铁路,38.09
601166,兴业银行,38.09
601225,陕西煤业,38.09
601607,上海医药,38.09
601658,邮储银行,38.09
601816,京沪高铁,38.09
