股票代码,股票名称,建议买入价
600585,,17.26
600483,,10.2
002158,,25.42
603238,,11.82
600887,,25.1
600674,,14.9
600900,,27.67
000975,,23.59
001965,,9.02
600085,,23.69
000921,,25.04
600031,,18.43
002159,,13.15
000807,,25.39
600063,,5.68
600754,,18.75
600741,,15.02
002545,,17.06
600125,,5.37
603848,,12.9
603599,,9.92
600352,,12.46
601677,,16.31
