股票代码,股票名称,建议买入价
600060,海信视像,23.71
600352,浙江龙盛,10.97
600256,广汇能源,4.49
603238,诺邦股份,10.96
002299,圣农发展,15.17
600508,上海能源,7.27
600188,兖矿能源,16.45
603848,好太太,13.41
605183,确成股份,14.2
002128,电投能源,22.51
000729,燕京啤酒,9.73
001286,陕西能源,9.79
600315,上海家化,16.43
