股票代码,股票名称,建议买入价
600900,长江电力,26.65
603619,中曼石油,18.32
000729,燕京啤酒,11.45
000935,四川双马,18.77
000534,万泽股份,15.89
600219,南山铝业,3.48
600508,上海能源,8.32
002299,圣农发展,16.49
002746,仙坛股份,5.93
