股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603238,诺邦股份,26.74,24.84,3.09,1.97,1093573408.0,2.38,8.96,8.87,0.991,0,,49.45
sh.600256,广汇能源,6.53,6.33,6.38,3.51,2648804100.0,2.29,-2.08,3.12,0.978,0,,37.58
sh.600060,XD海信视,15.86,15.81,1.09,0.7,209387394.0,1.66,3.65,3.65,0.935,0,,27.19
