股票代码,股票名称,综合分
001205,盛航股份,78.83
000989,九芝堂,77.44
002211,ST宏达,75.52
002554,惠博普,75.41
603917,合力科技,74.45
000779,甘咨询,74.36
603566,普莱柯,73.85
000963,华东医药,72.3
603230,内蒙新华,71.43
300808,久量股份,71.28
000931,中 关 村,71.06
601007,金陵饭店,70.73
300453,三鑫医疗,70.68
603233,大参林,70.17
603207,小方制药,69.96
002869,金溢科技,69.83
603190,亚通精工,69.6
603310,巍华新材,69.58
601990,南京证券,69.56
002748,世龙实业,69.45
600329,达仁堂,69.19
000703,恒逸石化,69.1
300447,全信股份,69.1
600276,恒瑞医药,69.09
603173,福斯达,69.04
000782,恒申新材,68.95
003015,日久光电,68.92
600794,保税科技,68.86
600390,五矿资本,68.84
600787,中储股份,68.59
002073,软控股份,68.51
002224,三 力 士,68.42
002102,ST能特,68.31
600760,中航沈飞,68.16
301216,万凯新材,68.02
002381,双箭股份,67.86
000655,金岭矿业,67.7
002386,天原股份,67.57
600483,XD福能股,67.53
002687,乔治白,67.47
