股票代码,股票名称,综合分
002616,长青集团,73.12
600987,航民股份,72.78
002385,大北农,72.66
600508,上海能源,72.57
600919,江苏银行,72.4
002573,清新环境,72.36
603310,巍华新材,72.28
603235,天新药业,72.24
001286,陕西能源,72.17
000915,华特达因,72.13
000685,中山公用,72.03
600789,鲁抗医药,71.77
000726,鲁  泰Ａ,71.72
601368,绿城水务,71.67
600523,贵航股份,71.31
002697,红旗连锁,71.28
000631,顺发恒能,71.25
002349,精华制药,71.14
000965,天保基建,71.06
601952,苏垦农发,71.05
600252,中恒集团,70.98
000421,南京公用,70.83
000713,国投丰乐,70.8
600348,华阳股份,70.77
600216,浙江医药,70.73
000998,隆平高科,70.62
001390,古麒绒材,70.6
002644,佛慈制药,70.49
002109,ST兴化,70.48
600195,中牧股份,70.34
600894,广日股份,70.29
002004,华邦健康,70.26
603406,天富龙,70.2
603035,常熟汽饰,70.15
600283,钱江水利,70.13
000718,苏宁环球,70.12
600812,华北制药,70.11
000059,华锦股份,70.08
600628,新世界,70.01
002481,双塔食品,69.99
