股票代码,股票名称,综合分
603279,景津装备,100.0
603167,渤海轮渡,100.0
600930,华电新能,100.0
603092,德力佳,100.0
603317,天味食品,100.0
002227,*ST特迅,100.0
002867,周大生,100.0
001286,陕西能源,100.0
300422,博世科,100.0
603001,奥康国际,100.0
688100,威胜信息,100.0
603159,上海亚虹,100.0
002487,大金重工,100.0
600004,白云机场,99.73
000869,张  裕Ａ,99.59
300478,杭州高新,99.25
688218,江苏北人,98.84
002820,桂发祥,98.54
603357,设计总院,98.24
000590,古汉医药,97.49
001289,龙源电力,97.36
001311,多利科技,97.33
603580,艾艾精工,96.23
300137,先河环保,95.79
603683,晶华新材,95.12
603202,天有为,94.9
603187,海容冷链,94.66
603958,哈森股份,94.63
600581,*ST八钢,94.57
600683,京投发展,93.85
601799,星宇股份,93.3
002121,科陆电子,92.95
002757,南兴股份,92.88
000509,华塑控股,92.64
300290,ST荣科,92.57
605289,罗曼股份,92.29
001391,国货航,92.12
600901,江苏金租,92.02
600026,中远海能,91.75
002327,富安娜,91.65
