code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600666,2026-04-07,2026-04-08,5.706,6.494,100,13.81,take_partial
600666,2026-04-07,2026-04-08,5.706,6.494,200,13.81,take_band
603115,2026-04-07,2026-04-08,41.832,43.936,100,5.03,take_partial_final
002980,2026-04-07,2026-04-08,47.768,52.807,100,10.55,take_partial_final
603507,2026-04-07,2026-04-08,30.671,31.988,100,4.3,take_partial_final
603778,2026-04-07,2026-04-08,28.709,31.998,100,11.46,take_partial_final
603618,2026-04-07,2026-04-13,27.678,23.502,100,-15.08,stop_hard
000890,2026-04-07,2026-04-13,17.628,13.087,100,-25.76,stop_hard
603016,2026-04-07,2026-04-16,45.255,47.053,100,3.97,take_partial_final
601872,2026-04-07,2026-04-20,20.46,18.761,100,-8.3,max_hold
002382,2026-04-07,2026-04-20,8.238,7.313,100,-11.23,max_hold
601398,2026-04-07,2026-04-20,7.347,7.393,100,0.62,max_hold
601988,2026-04-07,2026-04-20,5.706,5.774,100,1.2,take_band
