板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
一带一路,2,5,0,1,9,5.0,9.0,NEW
电力,3,1,0,1,0,1.0,7.0,+1.0
医药,2,0,0,0,2,0.0,4.0,NEW
金融,2,0,0,0,2,0.0,4.0,NEW
石油石化,1,1,0,3,6,1.0,3.0,NEW
消费,1,0,0,0,5,0.0,2.0,NEW
建筑建材,1,0,0,0,2,0.0,2.0,NEW
军工,1,0,0,0,0,0.0,2.0,+0.0
环保,1,0,0,0,0,0.0,2.0,NEW
