code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
000915,2026-09-10,2026-09-11,26.526,24.815,400,-6.45,stop_hard
600930,2026-09-10,2026-09-11,3.954,3.926,3300,-0.71,trend_break
000513,2026-09-10,2026-09-11,27.287,26.593,400,-2.54,trend_break
001286,2026-09-10,2026-09-11,9.69,9.75,1400,0.62,trend_break
600926,2026-09-10,2026-09-11,17.327,17.492,100,0.95,take_band
600919,2026-09-10,2026-09-11,12.382,12.557,100,1.41,take_band
301096,2026-09-10,2026-09-14,46.747,50.729,100,8.52,take_partial
301096,2026-09-10,2026-09-14,46.747,50.729,100,8.52,take_pct
600038,2026-09-10,2026-09-15,28.028,26.88,100,-4.1,stop_hard
300061,2026-09-10,2026-09-16,7.037,6.314,1700,-10.28,stop_hard
601866,2026-09-10,2026-09-16,2.533,2.429,1000,-4.1,stop_hard
