股票代码,股票名称,建议买入价
603848,好太太,13.49
600219,南山铝业,4.09
601156,东航物流,15.42
600900,长江电力,25.71
601083,锦江航运,9.96
600315,上海家化,16.27
600754,锦江酒店,18.28
000933,神火股份,21.41
601898,中煤能源,12.51
601225,陕西煤业,20.69
002159,三特索道,12.36
002262,恩华药业,18.23
000807,云铝股份,22.48
000983,山西焦煤,5.84
600060,海信视像,23.33
600031,三一重工,17.27
600508,上海能源,7.4
002299,圣农发展,15.11
603238,诺邦股份,11.31
