code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
601988,2026-06-04,2026-06-05,5.839,5.927,600,1.51,take_band
600036,2026-06-04,2026-06-05,37.407,37.512,100,0.28,take_band
601818,2026-06-04,2026-06-05,3.043,3.057,1300,0.46,trend_break
600018,2026-06-04,2026-06-05,4.92,4.89,800,-0.61,trend_break
000001,2026-06-04,2026-06-05,10.561,10.609,400,0.46,trend_break
601658,2026-06-04,2026-06-05,4.88,4.86,800,-0.4,trend_break
603323,2026-06-04,2026-06-05,4.25,4.178,1000,-1.7,trend_break
601169,2026-06-04,2026-06-05,4.847,4.857,900,0.21,trend_break
002958,2026-06-04,2026-06-05,2.793,2.797,1500,0.16,trend_break
600332,2026-06-04,2026-06-05,20.771,20.709,400,-0.3,trend_break
601328,2026-06-04,2026-06-12,6.648,6.965,100,4.76,take_partial
601997,2026-06-04,2026-06-12,5.676,5.804,700,2.26,take_band
601328,2026-06-04,2026-06-16,6.648,6.775,500,1.9,max_hold
600900,2026-06-04,2026-06-16,27.077,26.404,100,-2.49,max_hold
601916,2026-06-04,2026-06-16,2.942,2.926,1400,-0.54,max_hold
