股票代码,股票名称,综合分
300444,双杰电气,100.0
002617,露笑科技,100.0
600785,新华百货,100.0
603398,*ST沐邦,100.0
001400,江顺科技,100.0
000519,中兵红箭,100.0
002935,天奥电子,100.0
301306,西测测试,97.61
001268,联合精密,95.1
300572,安车检测,93.31
002910,庄园牧场,93.01
002079,苏州固锝,91.16
002023,海特高新,90.21
605399,晨光新材,89.73
600589,大位科技,88.46
002600,领益智造,87.85
605287,德才股份,87.78
688582,芯动联科,87.62
688239,航宇科技,85.08
688146,中船特气,82.61
000668,荣丰控股,82.19
600198,大唐电信,82.11
688116,天奈科技,81.75
605123,派克新材,81.53
002057,中钢天源,80.95
301046,能辉科技,80.78
002611,东方精工,80.69
301282,金禄电子,80.4
002446,盛路通信,79.93
600783,鲁信创投,78.59
600058,五矿发展,78.53
000062,深圳华强,78.49
002993,奥海科技,78.28
300429,强力新材,78.19
300137,先河环保,77.82
000969,安泰科技,77.06
605598,上海港湾,77.01
603948,建业股份,75.79
301139,*ST元道,75.38
688595,芯海科技,75.04
