板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
人工智能,2,3,0,14,26,3.8,7.8,+3.8
传媒,2,0,0,1,1,0.0,4.0,NEW
电商,1,0,0,1,0,0.0,2.0,NEW
通信,1,0,0,1,0,0.0,2.0,NEW
