num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
11,100000.0,99103.81,-0.9,-1.08,45.5,-0.86,6.22,-6.77,0.77,-1.78,"boll,cctv,theme",forward,20250919,20260912,2025-09-19,2025-09-19,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3+ddbreak54,2.5,54,0.3,70.0,1,12,2025-09-19,2025-10-01,3.08,0.92,-1.82
