股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600039,四川路桥,3,PVCorr60/Skew60/Vol20,118.8,13.8,7.88,5.0,5516.0,7.88,7.526038859418807,8.091961140581194,7.809,0.04,13.3
600900,长江电力,1,Vol20,66.4,13.8,26.2,5.0,5240.0,26.2,25.499570843734674,27.275429156265325,26.3875,0.04,12.2
601169,北京银行,1,Vol20,65.2,13.8,4.741999999999999,5.0,5216.0,4.741999999999999,4.6281015257657545,4.977898474234245,4.803,0.04,10.1
600519,贵州茅台,1,Vol20,64.4,13.8,1203.0,5.0,120300.0,1203.0,1168.600933168546,1259.711066831454,1214.156,0.04,11.0
000651,格力电器,1,Vol20,62.3,13.8,36.17,5.0,7234.0,36.17,34.92221826255226,36.85478173744774,35.8885,0.04,15.0
601985,中国核电,1,Vol20,61.2,13.8,8.65,5.0,5190.0,8.65,8.66143556468726,9.13256443531274,8.897,0.04,8.4
600887,伊利股份,1,Vol20,60.4,13.8,24.45,5.0,7335.0,24.45,23.927905061728392,25.825094938271608,24.8765,0.04,7.8
600050,中国联通,1,Vol20,58.6,13.8,4.06,4.7,4872.0,4.06,4.013494288276264,4.397055711723735,4.205274999999999,0.04,6.5
601128,常熟银行,1,Vol20,58.2,13.8,5.94,4.7,4752.0,5.94,5.801633877390361,6.577002486246003,6.189318181818182,0.04,5.9
002223,鱼跃医疗,2,PVCorr60/Skew60,56.2,8.7,25.78,4.4,5156.0,25.78,24.49278915479232,25.930210845207682,25.2115,0.0446,8.9
601668,XD中国建,1,Vol20,52.8,13.8,4.168200000000001,4.0,4168.0,4.168200000000001,4.084445996921773,4.572954003078226,4.3286999999999995,0.04,5.5
603766,隆鑫通用,2,PVCorr20/PVCorr60,42.6,8.7,12.53,2.9,3759.0,12.53,11.22911843245534,13.001881567544661,12.1155,0.077,3.7
688153,唯捷创芯,1,Skew60,40.7,4.2,32.263000000000005,2.7,3226.0,32.263000000000005,28.251896986532426,32.65010301346758,30.451,0.0745,15.0
600901,江苏金租,2,PVCorr20/PVCorr60,37.6,8.7,6.03,2.3,2412.0,6.03,5.786309717142729,6.5856902828572705,6.186,0.0604,4.3
600273,嘉化能源,1,PVCorr60,37.1,8.7,6.73,2.3,2692.0,6.73,6.567521953307598,7.202478046692401,6.885,0.0456,2.2
002373,千方科技,1,PVCorr60,30.4,8.7,7.16,1.7,2148.0,7.16,7.115889600919192,7.830110399080806,7.472999999999999,0.048,0.1
301201,诚达药业,1,Skew60,30.3,4.2,37.949999999999996,1.6,3795.0,37.949999999999996,32.80522760197541,38.20977239802459,35.5075,0.0697,15.0
300363,博腾股份,1,Skew60,30.3,4.2,16.41,1.6,3282.0,16.41,12.771655405560413,16.96534459443959,14.868500000000001,0.091,15.0
688361,中科飞测,1,Skew20,27.0,0.0,356.0,1.4,35600.0,356.0,152.45890722027502,403.19109277972495,277.825,0.12,15.0
002371,北方华创,1,Skew20,26.9,0.0,841.0580000000001,1.4,84106.0,841.0580000000001,556.9477051348382,894.7902948651621,725.8690000000001,0.0983,15.0
688048,长光华芯,1,CVAmt60,26.6,0.0,429.0,1.3,42900.0,429.0,320.2768306105208,467.25416938947916,393.7655,0.12,15.0
002139,拓邦股份,1,Skew60,26.5,4.2,9.61,1.3,1922.0,9.61,9.207488941920905,10.228511058079095,9.718,0.0565,4.8
002491,通鼎互联,1,DistLo10,26.4,0.0,26.63,1.3,2663.0,26.63,21.263975200790732,37.35102479920926,29.307499999999997,0.12,15.0
600105,永鼎股份,1,DistLo10,26.1,0.0,56.21,1.3,5621.0,56.21,49.4813652586382,70.10613474136181,59.79375,0.12,15.0
002171,楚江新材,1,Skew20,26.0,0.0,13.83,1.3,1383.0,13.83,12.265591900379198,15.786408099620806,14.026000000000002,0.12,15.0
002463,沪电股份,1,DistLo10,25.2,0.0,130.51,1.2,13051.0,130.51,126.62643312884202,153.61856687115798,140.1225,0.12,15.0
002384,东山精密,1,DistLo10,24.6,0.0,221.68,1.2,22168.0,221.68,207.1989244205757,278.24707557942435,242.723,0.12,15.0
002281,光迅科技,1,DistLo10,23.6,0.0,218.19,1.1,21819.0,218.19,195.99808849802832,274.6659115019717,235.33200000000002,0.12,15.0
600919,江苏银行,1,CVAmt20,23.4,0.0,11.0168,1.1,1102.0,11.0168,10.643555625008748,11.62704437499125,11.135299999999999,0.04,13.4
688325,赛微微电,1,VRatio10_60,23.2,0.0,123.3,1.1,12330.0,123.3,121.53614179878505,148.21885820121494,134.8775,0.1169,12.5
688313,仕佳光子,1,CVAmt60,18.7,0.0,160.91,0.7,16091.0,160.91,143.58121081017487,198.88578918982512,171.2335,0.12,11.5
603256,宏和科技,1,DistLo10,16.3,0.0,233.23,0.6,23323.0,233.23,185.50546091800425,291.98613908199576,238.7458,0.12,15.0
002822,ST中装,1,Illiq20,16.3,0.0,3.27,0.6,654.0,3.27,2.3324951502150046,3.2375048497849956,2.785,0.0914,15.0
300553,集智股份,1,Skew20,16.3,0.0,72.46,0.6,7246.0,72.46,59.1773692412438,80.27463075875619,69.726,0.12,15.0
300068,ST南都,1,PVCorr60,16.3,8.7,4.15,0.6,830.0,4.15,3.7713536428349093,4.63664635716509,4.204,0.12,-15.0
002008,大族激光,1,DistLo10,16.3,0.0,125.01,0.6,12501.0,125.01,115.88672436302939,153.12627563697066,134.50650000000002,0.12,15.0
000988,华工科技,1,DistLo10,16.3,0.0,156.2,0.6,15620.0,156.2,146.0122781919515,181.39972180804847,163.706,0.12,15.0
300921,南凌科技,1,DistLo10,16.2,0.0,18.69,0.6,1869.0,18.69,16.48475778434361,22.82224221565639,19.6535,0.12,6.4
603317,天味食品,1,PVCorr20,15.6,0.0,13.78,0.5,1378.0,13.78,12.968256321402537,14.176743678597463,13.5725,0.0988,6.8
001280,中国铀业,1,DistLo60,9.3,3.3,65.44,0.2,6544.0,65.44,65.08019659285223,74.21280340714777,69.6465,0.0625,-3.0
002448,中原内配,1,DistLo60,8.9,3.3,11.58,0.2,1158.0,11.58,11.667459377433785,13.456540622566218,12.562000000000001,0.0809,-3.4
