股票代码,股票名称,综合分
600930,华电新能,100.0
688765,禾元生物,100.0
300081,ST恒信,100.0
605005,合兴股份,100.0
002831,裕同科技,98.62
600381,*ST春天,97.24
002214,*ST大立,97.01
300061,旗天科技,96.57
001259,利仁科技,96.18
300308,中际旭创,95.88
301096,百诚医药,95.88
603357,设计总院,95.78
001238,浙江正特,95.57
688783,西安奕材,95.56
300005,探路者,95.31
603886,元祖股份,95.3
301502,华阳智能,95.26
603615,茶花股份,94.16
688668,鼎通科技,93.92
603922,ST金鸿顺,93.55
301511,德福科技,93.51
688479,友车科技,93.33
002695,煌上煌,93.3
002227,*ST特迅,93.15
605100,华丰股份,93.08
603898,好莱客,92.94
300478,杭州高新,92.92
300382,斯莱克,92.53
002789,*ST建艺,92.29
300109,新开源,92.12
600023,浙能电力,91.95
300903,科翔股份,91.78
300648,星云股份,91.75
688218,江苏北人,91.69
603001,奥康国际,91.57
600234,科新发展,91.45
605180,华生科技,91.42
002643,万润股份,91.39
001211,双枪科技,91.36
600302,ST标准,91.14
