股票代码,股票名称,综合分
600183,生益科技,97.55
603678,火炬电子,97.55
688256,寒武纪,97.55
688469,芯联集成,97.55
000021,深科技,90.26
000725,京东方Ａ,90.26
002106,莱宝高科,90.26
002137,实益达,90.26
300223,北京君正,90.26
300285,国瓷材料,90.26
300394,天孚通信,90.26
300604,长川科技,90.26
600497,驰宏锌锗,90.26
603083,剑桥科技,90.26
603328,依顿电子,90.26
603459,红板科技,90.26
688008,澜起科技,90.26
688110,东芯股份,90.26
688260,昀冢科技,87.91
000737,北方铜业,82.97
001287,中电港,82.97
001359,平安电工,82.97
002056,横店东磁,82.97
002079,苏州固锝,82.97
002371,北方华创,82.97
002837,英维克,82.97
002851,麦格米特,82.97
002916,深南电路,82.97
002938,鹏鼎控股,82.97
300373,扬杰科技,82.97
300408,三环集团,82.97
300726,宏达电子,82.97
300975,商络电子,82.97
300976,达瑞电子,82.97
301308,江波龙,82.97
301566,达利凯普,82.97
600176,中国巨石,82.97
600237,铜峰电子,82.97
600392,盛和资源,82.97
601168,西部矿业,82.97
