股票代码,股票名称,综合分
600735,ST新华锦,100.0
603825,ST华扬,100.0
301030,*ST仕净,100.0
002856,*ST美芝,100.0
300340,科恒股份,100.0
001207,联科科技,99.01
603759,海天股份,97.63
300154,瑞凌股份,97.1
003041,真爱美家,96.88
002225,濮耐股份,96.47
688682,霍莱沃,95.19
301049,超越科技,93.54
605599,菜百股份,92.72
603367,辰欣药业,91.45
301198,喜悦智行,91.38
300958,建工修复,85.0
300385,ST雪浪,84.46
605018,长华集团,84.31
300583,赛托生物,84.04
300510,金冠股份,83.3
603776,永安行,83.14
002193,ST如意,82.75
300305,裕兴股份,82.24
300970,华绿生物,82.21
301105,鸿铭股份,79.75
300318,博晖创新,78.48
002591,恒大高新,78.04
603122,合富中国,78.03
300112,万讯自控,77.57
688069,德林海,77.56
300929,华骐环保,77.24
000651,格力电器,76.97
301025,读客文化,76.76
301068,大地海洋,76.47
001373,翔腾新材,76.42
603335,迪生力,76.35
603557,*ST起步,76.3
300639,凯普生物,76.22
002494,华斯股份,75.56
688701,卓锦股份,75.53
