股票代码,股票名称,综合分
002137,实益达,93.2
300285,国瓷材料,93.2
300604,长川科技,93.2
600183,生益科技,93.2
600497,驰宏锌锗,93.2
603328,依顿电子,93.2
603678,火炬电子,93.2
688469,芯联集成,93.2
000021,深科技,86.34
000636,风华高科,86.34
000725,京东方Ａ,86.34
001287,中电港,86.34
002079,苏州固锝,86.34
002106,莱宝高科,86.34
002371,北方华创,86.34
002851,麦格米特,86.34
300037,新宙邦,86.34
300223,北京君正,86.34
300394,天孚通信,86.34
300408,三环集团,86.34
300476,胜宏科技,86.34
300868,杰美特,86.34
300976,达瑞电子,86.34
301566,达利凯普,86.34
600114,东睦股份,86.34
603083,剑桥科技,86.34
603459,红板科技,86.34
688008,澜起科技,86.34
688019,安集科技,86.34
688110,东芯股份,86.34
688256,寒武纪,86.34
688498,源杰科技,86.34
688525,佰维存储,86.34
688260,昀冢科技,83.84
000050,深天马Ａ,79.48
000100,TCL科技,79.48
000737,北方铜业,79.48
000831,中国稀土,79.48
000960,锡业股份,79.48
001359,平安电工,79.48
