股票代码,股票名称,综合分
002535,林州重机,73.92
301205,联特科技,73.64
002769,普路通,73.36
600802,福建水泥,73.06
002381,双箭股份,72.82
001259,利仁科技,72.66
600828,茂业商业,72.19
600827,百联股份,72.01
000785,居然智家,71.93
002817,黄山胶囊,71.88
600207,安彩高科,71.87
001373,翔腾新材,71.83
603028,赛福天,71.8
603030,全筑股份,71.68
300219,鸿利智汇,71.42
300769,德方纳米,71.22
300331,苏大维格,71.15
603579,荣泰健康,71.04
002635,安洁科技,70.92
001278,一彬科技,70.91
002183,怡 亚 通,70.86
600843,上工申贝,70.82
603866,桃李面包,70.8
002897,意华股份,70.61
002495,佳隆股份,70.58
688063,派能科技,70.53
000790,华神科技,70.49
300070,碧水源,70.45
000707,双环科技,70.31
000619,海螺新材,70.25
000955,欣龙控股,70.22
001335,信凯科技,70.22
601333,广深铁路,70.18
002652,扬子新材,70.11
603982,泉峰汽车,70.11
688416,恒烁股份,70.1
603117,万林物流,70.1
600688,上海石化,70.06
603069,海汽集团,70.0
603096,新经典,69.96
