股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600316,洪都航空,29.24,27.44,1.94,1.91,404865387.0,1.16,10.76,5.03,1.0,1,航空机场,46.17
sh.603848,好太太,13.2,12.47,3.83,1.82,236341494.0,2.94,15.99,0.23,0.999,0,,43.09
