股票代码,股票名称,综合分
002233,塔牌集团,74.98
002886,沃特股份,74.97
002205,国统股份,74.95
002867,周大生,74.94
002269,美邦服饰,74.8
000426,兴业银锡,74.77
600796,钱江生化,74.59
600712,南宁百货,74.55
000816,智慧农业,74.49
002090,金智科技,74.44
600866,星湖科技,74.4
600824,益民集团,74.38
002458,益生股份,74.09
002395,双象股份,73.69
000856,冀东装备,73.6
002920,德赛西威,73.58
600807,济高发展,73.51
600841,动力新科,73.39
301116,益客食品,73.19
301190,善水科技,73.19
600908,无锡银行,73.04
603639,海利尔,73.02
300476,胜宏科技,72.8
603111,康尼机电,72.78
603334,丰倍生物,72.65
688522,纳睿雷达,72.43
001358,兴欣新材,72.41
605336,*ST帅电,72.37
000568,泸州老窖,72.11
603515,欧普照明,71.95
003023,彩虹集团,71.65
000615,*ST美谷,71.51
601158,重庆水务,71.47
601188,龙江交通,71.43
603596,伯特利,71.25
002355,兴民智通,71.16
002756,永兴材料,71.08
600486,扬农化工,71.06
603272,*ST联翔,70.96
000705,浙江震元,70.88
