板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
环保,2,16,0,1,7,16.0,20.0,NEW
消费,2,3,0,1,5,3.0,7.0,NEW
物流,1,3,0,1,3,3.0,5.0,NEW
石油石化,2,0,0,0,2,0.0,4.0,NEW
农业,1,2,0,5,6,2.0,4.0,NEW
人工智能,1,2,0,0,1,2.0,4.0,+0.0
一带一路,1,2,0,0,1,2.0,4.0,NEW
教育,1,0,0,5,3,0.0,2.0,NEW
传媒,1,0,1,1,0,-1.0,1.0,NEW
食品,1,0,1,1,0,-1.0,1.0,NEW
电商,1,0,1,1,0,-1.0,1.0,NEW
