num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end
12,100000.0,103765.46,3.77,-1.01,91.7,4.59,5.11,-1.13,49.73,2.95,"boll,cctv",forward,20260102,20260905,2026-01-02,2026-01-02,10,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.99,1.42,0,0.99,1,1,7,2026-01-02,2026-01-12
