序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
1377,2349,精华制药,7.78,5.14%,12.51%,1136.26万
1378,952,广济药业,8.38,5.14%,51.75%,-3157.87万
1379,688088,虹软科技,56.12,5.13%,18.42%,1.57亿
1380,300683,海特生物,30.93,5.13%,24.93%,-4464.26万
1381,2952,亚世光电,21.3,5.13%,25.21%,2072.90万
1382,688092,爱科科技,28.14,5.12%,10.39%,204.68万
1383,300873,海晨股份,23.44,5.11%,16.49%,1988.90万
1384,600143,金发科技,20.17,5.11%,39.55%,-13.14亿
1385,300477,ST合纵,2.88,5.11%,36.93%,-1.00亿
1386,2800,天顺股份,16.46,5.11%,29.69%,2626.32万
1387,2795,永和智控,7.2,5.11%,63.76%,-8991.25万
1388,688755,汉邦科技,42.63,5.10%,28.20%,117.73万
1389,601089,福元医药,29.06,5.10%,10.21%,-2507.91万
1390,300663,科蓝软件,19.36,5.10%,40.48%,1.90亿
1391,300576,容大感光,42.68,5.10%,89.08%,1.19亿
1392,2675,东诚药业,14.84,5.10%,6.95%,5969.02万
1393,301015,百洋医药,25.83,5.09%,7.44%,-2605.41万
1394,600476,湘邮科技,16.94,5.09%,14.11%,1111.24万
1395,605286,同力天启,42.28,5.07%,6.85%,-411.00万
1396,603159,上海亚虹,26.71,5.07%,14.13%,3841.57万
1397,605222,起帆电缆,19.48,5.07%,11.66%,-7510.04万
1398,603986,兆易创新,263.5,5.07%,31.74%,-15.64亿
1399,601069,西部黄金,29.84,5.07%,14.70%,1.45亿
1400,301125,腾亚精工,19.72,5.06%,16.10%,740.05万
1401,301198,喜悦智行,13.7,5.06%,17.00%,260.78万
1402,688309,恒誉环保,24.97,5.05%,9.25%,1661.48万
1403,603095,越剑智能,17.48,5.05%,15.00%,-2920.30万
1404,600382,广东明珠,7.7,5.05%,14.69%,514.00万
1405,600131,国网信通,17.47,5.05%,7.22%,9497.10万
1406,688173,希荻微,16.48,5.04%,15.61%,-1914.31万
1407,603931,格林达,33.96,5.04%,28.70%,-1.49亿
1408,688077,大地熊,33.32,5.04%,25.28%,-1651.32万
1409,2989,中天精装,31.51,5.03%,20.29%,-1.37亿
1410,600684,珠江股份,4.59,5.03%,15.31%,-304.96万
1411,300667,必创科技,18.78,5.03%,41.39%,-1524.13万
1412,2725,跃岭股份,17.75,5.03%,76.80%,-2.28亿
1413,2707,众信旅游,7.51,5.03%,21.27%,2429.73万
1414,2344,海宁皮城,5.01,5.03%,11.92%,1403.92万
1415,301188,力诺药包,18.61,5.02%,17.57%,548.16万
1416,603950,长源东谷,30.56,5.02%,18.33%,-1.55亿
1417,2345,潮宏基,12.98,5.02%,13.63%,-2853.84万
1418,301156,美农生物,18.69,5.00%,12.61%,67.29万
1419,300601,康泰生物,16.16,5.00%,8.99%,1053.11万
1420,688355,明志科技,19.15,4.99%,7.45%,-17.50万
1421,2066,瑞泰科技,19.55,4.99%,16.60%,-966.78万
1422,600390,五矿资本,6.1,4.99%,10.23%,1.31亿
1423,600367,红星发展,18.95,4.99%,54.12%,-3.14亿
1424,300381,溢多利,7.15,4.99%,11.92%,106.36万
1425,600658,电子城,5.9,4.98%,18.93%,612.50万
1426,301115,联检科技,16.89,4.97%,11.32%,2910.14万
1427,300150,世纪瑞尔,5.7,4.97%,19.01%,1447.81万
1428,300854,中兰环保,17.77,4.96%,20.34%,209.73万
1429,300514,友讯达,14.19,4.96%,13.46%,1544.34万
1430,300807,天迈科技,60.5,4.96%,57.46%,-927.39万
1431,2900,哈三联,13.55,4.96%,20.11%,233.12万
1432,2389,航天彩虹,26.24,4.96%,48.87%,-1.19亿
1433,603132,金徽股份,15.69,4.95%,3.63%,-619.14万
1434,688012,中微公司,346.0,4.95%,14.64%,5.56亿
1435,603268,*ST松发,92.4,4.95%,13.98%,-1.18亿
1436,300668,杰恩设计,31.17,4.95%,42.17%,-956.13万
1437,409,云鼎科技,11.88,4.95%,20.00%,6553.02万
1438,688190,云路股份,105.66,4.94%,5.09%,-3663.72万
1439,300277,海联讯,13.8,4.94%,20.22%,2651.82万
1440,603822,ST嘉澳,111.27,4.93%,18.32%,-1.11亿
1441,300061,旗天科技,11.27,4.93%,23.03%,1976.48万
1442,300310,宜通世纪,6.85,4.90%,58.83%,-6322.89万
1443,301009,可靠股份,13.51,4.89%,16.39%,1140.15万
1444,600266,城建发展,6.44,4.89%,86.96%,-4.08亿
1445,301323,新莱福,59.98,4.88%,24.35%,-6977.68万
1446,2045,国光电器,15.27,4.88%,27.09%,3012.20万
1447,301439,泓淋电力,15.92,4.87%,17.29%,2003.04万
1448,300828,锐新科技,17.66,4.87%,31.22%,2043.57万
1449,600685,中船防务,31.89,4.87%,20.61%,-5013.74万
1450,300925,法本信息,23.47,4.87%,43.31%,2352.16万
1451,688212,澳华内镜,47.7,4.86%,7.91%,2750.82万
1452,300881,盛德鑫泰,36.25,4.86%,20.11%,-307.86万
1453,300225,*ST金泰,6.04,4.86%,20.15%,-1229.46万
1454,603119,浙江荣泰,117.6,4.85%,39.89%,3.09亿
1455,301028,东亚机械,15.35,4.85%,24.11%,-702.11万
1456,688466,金科环境,17.33,4.84%,8.00%,-450.52万
1457,719,中原传媒,12.77,4.84%,8.64%,1.20亿
1458,600853,龙建股份,4.55,4.84%,20.55%,2846.38万
1459,603833,欧派家居,55.54,4.83%,3.58%,1.54亿
1460,300295,三六五网,13.66,4.83%,32.68%,3668.55万
1461,605299,舒华体育,11.98,4.81%,17.18%,-393.07万
1462,301078,孩子王,11.32,4.81%,33.64%,1.09亿
1463,300250,初灵信息,27.23,4.81%,85.57%,-1.85亿
1464,603348,文灿股份,20.73,4.80%,8.76%,-4676.14万
1465,600736,苏州高新,7.2,4.80%,39.53%,-1.44亿
1466,2970,锐明技术,53.7,4.80%,38.32%,-2792.28万
1467,605098,行动教育,44.42,4.79%,5.97%,2158.59万
1468,688659,元琛科技,10.06,4.79%,8.83%,52.55万
1469,300292,吴通控股,4.81,4.79%,22.18%,5058.01万
1470,301356,天振股份,22.36,4.78%,32.55%,2294.10万
1471,2188,中天服务,6.57,4.78%,45.67%,408.38万
1472,603823,百合花,16.45,4.78%,11.02%,2142.16万
1473,601789,宁波建工,5.26,4.78%,20.99%,3180.37万
1474,600133,东湖高新,9.65,4.78%,37.78%,-4215.80万
1475,2193,如意集团,5.48,4.78%,20.82%,152.74万
1476,688161,威高骨科,30.95,4.77%,2.48%,2455.08万
1477,603556,海兴电力,37.4,4.76%,5.46%,3372.52万
1478,688096,京源环保,8.8,4.76%,25.71%,-1401.90万
1479,605580,恒盛能源,23.82,4.75%,23.83%,-8896.25万
1480,3043,华亚智能,49.83,4.75%,15.12%,1624.63万
1481,559,万向钱潮,18.95,4.75%,52.95%,-4.94亿
1482,688662,富信科技,53.88,4.74%,60.65%,-2.03亿
1483,2985,北摩高科,34.32,4.73%,61.31%,-5731.35万
1484,603900,莱绅通灵,9.08,4.73%,12.41%,1500.76万
1485,600379,宝光股份,12.41,4.73%,10.76%,-666.93万
1486,300780,德恩精工,20.16,4.73%,75.71%,3803.95万
1487,300331,苏大维格,41.66,4.73%,100.82%,1.11亿
1488,300025,华星创业,6.2,4.73%,15.07%,221.61万
1489,2301,齐心集团,8.19,4.73%,23.30%,662.15万
1490,1219,青岛食品,14.89,4.71%,27.50%,-1.12亿
1491,688603,天承科技,81.7,4.70%,48.96%,7879.15万
1492,688329,艾隆科技,23.17,4.70%,15.90%,930.26万
1493,889,中嘉博创,3.79,4.70%,19.96%,-6660.36万
1494,601828,美凯龙,2.9,4.69%,6.70%,-489.80万
1495,2401,中远海科,16.98,4.69%,13.97%,4574.10万
1496,600538,国发股份,6.49,4.68%,13.62%,4479.10万
1497,300493,润欣科技,21.91,4.68%,51.81%,4.25亿
1498,2126,银轮股份,39.34,4.68%,24.35%,-7281.19万
1499,682,东方电子,12.74,4.68%,10.79%,7604.26万
1500,688285,高铁电气,9.41,4.67%,4.86%,869.74万
1501,300768,迪普科技,20.17,4.67%,17.30%,818.93万
1502,300625,三雄极光,12.55,4.67%,11.13%,-14.55万
1503,2907,华森制药,15.91,4.67%,8.61%,910.11万
1504,301057,汇隆新材,37.52,4.66%,30.44%,1403.95万
1505,3027,同兴科技,22.48,4.66%,24.56%,-113.30万
1506,600714,金瑞矿业,13.24,4.66%,25.83%,-9721.17万
1507,300523,辰安科技,25.17,4.66%,14.24%,2638.36万
1508,922,佳电股份,14.36,4.66%,18.09%,-388.63万
1509,301458,钧崴电子,34.68,4.65%,33.02%,2807.89万
1510,603680,今创集团,16.7,4.64%,9.42%,-4260.11万
1511,2564,天沃科技,7.9,4.64%,16.30%,-1114.18万
1512,301195,北路智控,36.62,4.63%,19.17%,2048.41万
1513,300910,瑞丰新材,60.35,4.63%,6.96%,6390.94万
1514,600645,中源协和,27.8,4.63%,14.27%,-4434.93万
1515,301567,贝隆精密,51.0,4.62%,87.21%,-3727.18万
1516,688287,*ST观典,6.35,4.61%,8.35%,-596.63万
1517,300674,宇信科技,25.17,4.61%,22.27%,2.41亿
1518,688338,赛科希德,27.74,4.60%,5.56%,362.95万
1519,688420,美腾科技,25.29,4.59%,7.99%,1367.94万
1520,300748,金力永磁,37.14,4.59%,38.94%,-3.14亿
1521,300432,富临精工,18.69,4.59%,24.88%,1.34亿
1522,2925,盈趣科技,21.43,4.59%,40.57%,1.23亿
1523,600080,金花股份,8.0,4.58%,12.89%,-477.71万
1524,688388,嘉元科技,43.52,4.57%,25.66%,2.45亿
1525,603955,大千生态,30.9,4.57%,10.25%,1104.27万
1526,300004,南风股份,13.05,4.57%,65.02%,-853.96万
1527,603458,勘设股份,11.92,4.56%,37.32%,2485.88万
1528,300730,科创信息,14.47,4.55%,38.30%,3709.49万
1529,2047,*ST宝鹰,3.91,4.55%,8.39%,3170.82万
1530,301580,爱迪特,48.61,4.54%,21.86%,5521.58万
1531,688366,昊海生科,47.02,4.54%,2.68%,123.38万
1532,1328,登康口腔,40.6,4.53%,21.68%,1143.26万
1533,301189,奥尼电子,45.7,4.53%,15.63%,2662.12万
1534,600505,西昌电力,14.09,4.53%,15.13%,285.07万
1535,2811,郑中设计,15.93,4.53%,14.22%,2368.86万
1536,301053,远信工业,36.98,4.52%,14.11%,-22.15万
1537,688070,纵横股份,60.6,4.52%,14.26%,75.42万
1538,603158,腾龙股份,11.09,4.52%,23.91%,1105.90万
1539,688530,欧莱新材,17.61,4.51%,16.08%,1559.94万
1540,688802,沐曦股份,621.0,4.51%,70.19%,-4.22亿
1541,688060,云涌科技,45.4,4.51%,4.56%,-92.84万
1542,688156,路德科技,17.13,4.51%,10.70%,1287.56万
1543,600682,南京新百,9.26,4.51%,18.19%,-3640.05万
1544,300631,久吾高科,30.98,4.49%,24.40%,-2028.52万
1545,60,中金岭南,6.52,4.49%,24.79%,-1.03亿
1546,600378,昊华科技,35.04,4.47%,6.75%,4116.64万
1547,300712,永福股份,28.28,4.47%,14.15%,-8.67万
1548,2622,皓宸医疗,3.27,4.47%,20.50%,2113.71万
1549,300795,米奥会展,14.33,4.45%,15.24%,1834.49万
1550,600816,建元信托,3.05,4.45%,9.64%,-348.34万
1551,300332,天壕能源,5.63,4.45%,15.28%,253.49万
1552,2268,电科网安,22.29,4.45%,34.39%,1.45亿
1553,601700,风范股份,5.88,4.44%,23.26%,-3010.28万
1554,600774,汉商集团,9.64,4.44%,10.22%,2656.59万
1555,600189,泉阳泉,7.29,4.44%,11.46%,1391.06万
1556,301318,维海德,29.72,4.43%,14.48%,18.12万
1557,688276,百克生物,20.49,4.43%,5.16%,-1361.24万
1558,688135,利扬芯片,30.91,4.43%,35.31%,-1.22亿
1559,300085,银之杰,45.51,4.43%,49.66%,12.34亿
1560,792,盐湖股份,33.8,4.42%,13.45%,3.38亿
1561,301507,民生健康,16.62,4.40%,44.20%,-1902.69万
1562,688216,气派科技,23.98,4.40%,8.49%,680.88万
1563,300931,通用电梯,11.4,4.40%,14.59%,3437.43万
1564,603726,朗迪集团,24.48,4.39%,38.69%,-1.20亿
1565,2353,杰瑞股份,76.49,4.39%,11.46%,4457.25万
1566,802,北京文化,4.76,4.39%,24.96%,2939.98万
1567,688108,赛诺医疗,23.59,4.38%,45.44%,-2.76亿
1568,603036,如通股份,21.93,4.38%,15.52%,4058.99万
1569,300717,华信新材,20.03,4.38%,8.75%,18.58万
1570,688506,百利天恒,343.89,4.37%,1.35%,5309.57万
1571,300841,康华生物,76.0,4.37%,11.23%,2962.20万
1572,603383,顶点软件,40.16,4.37%,20.45%,1.88亿
1573,600875,东方电气,25.78,4.37%,21.55%,-7.51亿
1574,301278,快可电子,35.66,4.36%,32.38%,-147.21万
1575,1211,双枪科技,27.77,4.36%,19.16%,763.36万
1576,603396,金辰股份,36.42,4.36%,35.07%,-1.37亿
1577,600578,京能电力,5.51,4.36%,3.90%,-4531.72万
1578,300452,山河药辅,14.12,4.36%,16.72%,-1265.41万
1579,1337,四川黄金,30.72,4.35%,28.25%,-4348.20万
1580,301157,华塑科技,55.22,4.35%,45.58%,6135.20万
1581,603325,博隆技术,83.82,4.34%,19.33%,-2165.03万
1582,301273,瑞晨环保,27.67,4.34%,8.73%,870.93万
1583,301202,朗威股份,42.69,4.33%,33.49%,1047.82万
1584,603538,美诺华,21.18,4.33%,18.89%,-4840.58万
1585,688041,海光信息,235.57,4.32%,7.04%,-4558.00万
1586,600101,明星电力,9.89,4.32%,18.77%,-995.09万
1587,301265,华新环保,14.05,4.31%,56.48%,-9928.20万
1588,605588,冠石科技,53.98,4.31%,25.10%,-1273.60万
1589,600791,京能置业,4.84,4.31%,11.24%,753.12万
1590,600716,凤凰股份,4.11,4.31%,9.78%,1616.86万
1591,600686,金龙汽车,18.65,4.31%,16.91%,5092.26万
1592,565,渝三峡A,7.74,4.31%,19.51%,2553.03万
1593,300647,超频三,7.27,4.30%,52.46%,-3370.55万
1594,300408,三环集团,49.0,4.30%,7.86%,3.06亿
1595,2054,德美化工,8.01,4.30%,43.57%,-3638.08万
1596,300453,三鑫医疗,9.48,4.29%,13.87%,754.90万
1597,2988,豪美新材,39.63,4.29%,7.79%,3488.67万
1598,2138,顺络电子,37.26,4.28%,15.18%,8855.30万
1599,301049,超越科技,22.77,4.26%,25.25%,557.21万
1600,301317,鑫磊股份,34.56,4.25%,34.71%,2428.15万
1601,300811,铂科新材,78.23,4.25%,27.40%,-9871.63万
1602,300521,爱司凯,30.39,4.25%,42.71%,-9896.90万
1603,782,恒申新材,5.15,4.25%,23.97%,4124.32万
1604,301372,科净源,26.82,4.24%,18.30%,1280.62万
1605,605188,国光连锁,20.89,4.24%,22.64%,4890.56万
1606,2888,惠威科技,20.66,4.24%,40.67%,-2968.27万
1607,301181,标榜股份,45.08,4.23%,25.80%,-3271.07万
1608,688323,瑞华泰,23.4,4.23%,49.53%,-265.68万
1609,300686,智动力,15.77,4.23%,27.76%,-1355.80万
1610,601077,渝农商行,6.65,4.23%,4.47%,2.87亿
1611,688398,赛特新材,18.29,4.22%,6.95%,1185.58万
1612,300858,科拓生物,18.03,4.22%,14.57%,-243.10万
1613,2771,真视通,16.04,4.22%,19.79%,4513.98万
1614,997,新大陆,29.15,4.22%,10.04%,2.53亿
1615,300557,理工光科,37.91,4.21%,56.08%,-1.87亿
1616,301119,正强股份,56.27,4.20%,21.70%,1663.02万
1617,600778,友好集团,6.96,4.19%,32.69%,603.70万
1618,2457,青龙管业,11.45,4.19%,28.62%,-5891.04万
1619,688581,安杰思,63.98,4.18%,13.80%,-2398.99万
1620,600081,东风科技,12.47,4.18%,5.59%,-154.30万
1621,2368,太极股份,26.15,4.18%,14.23%,1.53亿
1622,601801,皖新传媒,6.98,4.18%,5.33%,1.17亿
1623,600770,综艺股份,5.5,4.17%,8.90%,914.34万
1624,600482,中国动力,24.24,4.17%,10.56%,5.96亿
1625,2859,洁美科技,29.74,4.17%,6.38%,1931.80万
1626,2379,宏创控股,28.45,4.17%,11.62%,1.85亿
1627,301314,科瑞思,45.1,4.16%,34.28%,-41.64万
1628,301126,达嘉维康,13.76,4.16%,57.69%,1398.18万
1629,1209,洪兴股份,21.52,4.16%,19.81%,456.18万
1630,300915,海融科技,25.26,4.16%,13.96%,1299.07万
1631,300543,朗科智能,11.52,4.16%,20.86%,167.70万
1632,300396,迪瑞医疗,13.76,4.16%,8.20%,128.57万
1633,300324,旋极信息,6.51,4.16%,52.06%,-1624.08万
1634,688334,西高院,20.6,4.15%,15.99%,966.70万
1635,300997,欢乐家,28.6,4.15%,33.65%,-4289.78万
1636,603861,白云电器,13.3,4.15%,21.17%,-1.01亿
1637,688022,瀚川智能,16.07,4.15%,15.37%,-847.12万
1638,2950,奥美医疗,12.06,4.15%,14.71%,-425.25万
1639,600570,恒生电子,32.89,4.12%,18.81%,3.19亿
1640,2782,可立克,19.46,4.12%,16.58%,-4442.92万
1641,510,新金路,13.89,4.12%,64.23%,-1.03亿
1642,688528,秦川物联,11.14,4.11%,6.06%,506.16万
1643,300278,华昌达,6.34,4.11%,21.07%,4962.97万
1644,2905,金逸影视,11.41,4.11%,25.94%,-1725.43万
1645,601727,上海电气,9.15,4.10%,17.48%,1.20亿
1646,600444,国机通用,19.34,4.09%,24.86%,370.96万
1647,300942,易瑞生物,10.21,4.08%,8.36%,1082.70万
1648,600284,浦东建设,8.93,4.08%,21.12%,-1.01亿
1649,2432,九安医疗,42.6,4.08%,12.93%,1.41亿
1650,2227,奥特迅,12.76,4.08%,12.68%,733.53万
1651,2015,协鑫能科,10.71,4.08%,9.03%,-5063.76万
1652,300902,国安达,22.26,4.07%,40.92%,3805.00万
1653,688026,洁特生物,17.38,4.07%,8.21%,389.73万
1654,300659,中孚信息,16.38,4.07%,39.17%,-711.64万
1655,605319,无锡振华,22.31,4.06%,7.97%,-3854.78万
1656,603693,江苏新能,12.56,4.06%,2.99%,697.78万
1657,603165,荣晟环保,13.32,4.06%,7.21%,450.78万
1658,600151,航天机电,20.51,4.06%,89.88%,30.70亿
1659,688235,百济神州,310.8,4.05%,14.85%,2.79亿
1660,688687,凯因科技,26.95,4.05%,14.44%,2499.32万
1661,600063,皖维高新,6.42,4.05%,11.57%,5862.61万
1662,600506,统一股份,27.29,4.04%,81.21%,-1.91亿
1663,2356,赫美集团,4.13,4.03%,27.36%,-2538.21万
1664,600531,豫光金铅,13.46,4.02%,43.57%,-3.64亿
1665,300407,凯发电气,12.42,4.02%,25.59%,-4241.51万
1666,2671,龙泉股份,5.44,4.02%,19.53%,772.66万
1667,600406,国电南瑞,24.4,4.01%,4.33%,-255.73万
1668,688583,思看科技,100.86,3.99%,42.59%,-1053.06万
1669,688223,晶科能源,6.26,3.99%,10.12%,-3.76亿
1670,300947,德必集团,21.38,3.99%,29.58%,-959.79万
1671,2634,棒杰股份,5.99,3.99%,17.88%,3394.16万
1672,688786,悦安新材,30.56,3.98%,10.08%,699.05万
1673,603269,海鸥股份,13.32,3.98%,44.05%,-2.09亿
1674,523,红棉股份,3.92,3.98%,33.25%,-599.94万
1675,603709,中源家居,17.3,3.97%,17.83%,1687.52万
1676,603400,华之杰,56.68,3.96%,32.12%,-3038.71万
1677,301373,凌玮科技,33.84,3.96%,46.23%,-2436.59万
1678,601882,海天精工,20.47,3.96%,5.29%,2615.95万
1679,300588,熙菱信息,28.61,3.96%,23.69%,2601.43万
1680,300555,ST路通,14.97,3.96%,9.68%,-2310.26万
1681,300334,津膜科技,7.35,3.96%,12.13%,435.70万
1682,301267,华厦眼科,19.23,3.95%,4.75%,2189.27万
1683,1360,南矿集团,22.95,3.94%,70.47%,2171.12万
1684,688130,晶华微,22.7,3.94%,11.64%,-268.04万
1685,300964,本川智能,57.5,3.94%,58.30%,-9285.31万
1686,603928,兴业股份,17.16,3.94%,34.47%,-6804.24万
1687,600855,航天长峰,26.45,3.93%,94.53%,-1.37亿
1688,2715,登云股份,16.18,3.92%,38.41%,-337.51万
1689,688733,壹石通,32.06,3.92%,19.60%,-3123.34万
1690,2194,武汉凡谷,13.78,3.92%,51.11%,9181.76万
1691,688488,艾迪药业,16.99,3.91%,10.76%,2432.47万
1692,600638,新黄浦,6.91,3.91%,11.75%,940.54万
1693,600768,宁波富邦,14.89,3.91%,18.66%,464.91万
1694,600082,海泰发展,4.25,3.91%,16.21%,672.34万
1695,300473,德尔股份,31.62,3.91%,20.18%,1647.36万
1696,2606,大连电瓷,9.29,3.91%,15.52%,-17.74万
1697,878,云南铜业,22.08,3.91%,31.62%,-2.67亿
1698,688563,航材股份,62.4,3.90%,51.93%,-3461.57万
1699,301359,东南电子,20.0,3.90%,13.83%,781.40万
1700,300583,赛托生物,14.65,3.90%,8.60%,405.17万
1701,688097,博众精工,39.27,3.89%,7.92%,1.30亿
1702,603843,*ST正平,6.15,3.89%,21.80%,-2708.90万
1703,688663,新风光,43.05,3.89%,11.57%,4758.25万
1704,2351,漫步者,12.82,3.89%,19.67%,4969.77万
1705,301590,优优绿能,196.21,3.88%,55.15%,2552.98万
1706,603345,安井食品,85.94,3.88%,9.94%,-1.02亿
1707,300066,三川智慧,6.7,3.88%,24.26%,842.57万
1708,301331,恩威医药,28.97,3.87%,10.49%,-789.43万
1709,601117,中国化学,8.05,3.87%,11.47%,-4097.24万
1710,600543,莫高股份,5.63,3.87%,11.86%,161.27万
1711,688186,广大特材,24.4,3.87%,32.55%,-8254.86万
1712,301266,宇邦新材,38.98,3.86%,19.54%,7314.40万
1713,2967,广电计量,24.5,3.86%,22.97%,-8064.31万
1714,300015,爱尔眼科,11.84,3.86%,5.82%,-2362.47万
1715,300822,贝仕达克,17.01,3.85%,8.49%,1095.89万
1716,2526,山东矿机,3.78,3.85%,23.43%,2590.26万
1717,2374,中锐股份,3.78,3.85%,31.28%,4441.19万
1718,1388,信通电子,44.92,3.84%,27.51%,891.98万
1719,301175,中科环保,6.22,3.84%,37.64%,-6055.97万
1720,603613,国联股份,29.45,3.84%,12.18%,8953.53万
1721,300655,晶瑞电材,18.14,3.84%,70.27%,-9039.60万
1722,300077,国民技术,21.9,3.84%,26.14%,-5740.41万
1723,300003,乐普医疗,20.26,3.84%,45.67%,-2.88亿
1724,688571,杭华股份,7.86,3.83%,5.74%,-900.14万
1725,600380,健康元,12.21,3.83%,5.71%,9558.34万
1726,300545,联得装备,33.58,3.83%,52.20%,-1929.98万
1727,2258,利尔化学,14.09,3.83%,21.15%,-1.16亿
1728,688115,思林杰,66.92,3.82%,7.97%,1678.48万
1729,600785,新华百货,14.14,3.82%,24.73%,2262.78万
1730,600267,海正药业,10.59,3.82%,7.91%,910.17万
1731,300411,金盾股份,12.23,3.82%,38.01%,2446.51万
1732,300384,三联虹普,17.11,3.82%,14.37%,2125.79万
1733,2901,大博医疗,52.21,3.82%,5.31%,-2738.29万
1734,601599,浙文影业,4.09,3.81%,23.01%,-218.27万
1735,600995,南网储能,13.35,3.81%,2.87%,-3165.11万
1736,300800,力合科技,12.27,3.81%,8.25%,1089.22万
1737,2653,海思科,54.77,3.81%,5.26%,-5490.49万
1738,301122,采纳股份,29.03,3.79%,22.29%,942.57万
1739,300916,朗特智能,34.19,3.79%,21.26%,110.34万
1740,600039,四川路桥,10.4,3.79%,1.77%,645.83万
1741,2721,金一文化,3.29,3.79%,12.24%,-5001.10万
1742,2642,荣联科技,8.76,3.79%,21.87%,2384.50万
1743,301239,普瑞眼科,34.06,3.78%,7.41%,-575.17万
1744,688005,容百科技,37.35,3.78%,29.86%,-3117.02万
1745,600805,悦达投资,5.76,3.78%,15.06%,2758.50万
1746,300132,青松股份,8.79,3.78%,23.25%,-2578.81万
1747,301172,君逸数码,24.48,3.77%,30.43%,1765.09万
1748,1223,欧克科技,55.05,3.77%,9.86%,-1933.57万
1749,301068,大地海洋,28.33,3.77%,7.08%,2936.05万
1750,300188,国投智能,15.43,3.77%,18.78%,1.81亿
1751,300109,新开源,17.66,3.76%,15.17%,5236.14万
1752,301167,建研设计,16.88,3.75%,17.22%,2073.09万
1753,605055,迎丰股份,9.97,3.75%,14.30%,-1279.61万
1754,603880,南卫股份,6.36,3.75%,10.91%,1740.64万
1755,300649,杭州园林,14.94,3.75%,16.97%,113.10万
1756,300483,首华燃气,15.75,3.75%,26.12%,-2696.31万
1757,2956,西麦食品,27.42,3.75%,5.32%,1453.80万
1758,300981,中红医疗,13.59,3.74%,6.47%,-1229.58万
1759,301519,舜禹股份,14.15,3.74%,15.58%,418.80万
1760,300375,鹏翎股份,5.55,3.74%,56.73%,-3911.38万
1761,762,西藏矿业,29.11,3.74%,33.99%,-1.85亿
1762,603199,九华旅游,38.35,3.73%,11.46%,7649.42万
1763,603100,川仪股份,25.28,3.73%,16.06%,-1.47亿
1764,300147,ST香雪,9.46,3.73%,12.85%,125.11万
1765,301173,毓恬冠佳,47.96,3.72%,39.65%,-2376.07万
1766,601099,太平洋,4.46,3.72%,33.02%,-2.45亿
1767,600489,中金黄金,25.64,3.72%,7.78%,4.21亿
1768,690,宝新能源,4.46,3.72%,13.94%,1721.16万
1769,688515,裕太微,113.23,3.71%,21.79%,4342.88万
1770,688181,八亿时空,35.5,3.71%,31.29%,-3525.00万
1771,300615,欣天科技,13.98,3.71%,22.53%,54.26万
1772,688162,巨一科技,32.54,3.70%,7.83%,-767.39万
1773,301067,显盈科技,34.99,3.70%,42.72%,946.50万
1774,301516,中远通,16.59,3.69%,26.95%,756.48万
1775,300836,佰奥智能,57.84,3.69%,14.55%,3460.48万
1776,2977,天箭科技,36.38,3.68%,123.88%,-2.93亿
1777,600728,佳都科技,7.04,3.68%,28.25%,-8331.06万
1778,600478,科力远,7.33,3.68%,21.95%,-6431.65万
1779,2510,天汽模,7.6,3.68%,66.34%,-6.14亿
1780,603949,雪龙集团,19.23,3.67%,8.59%,1855.00万
1781,300482,万孚生物,20.91,3.67%,8.01%,3048.80万
1782,10,美丽生态,3.67,3.67%,20.85%,149.00万
1783,301320,豪江智能,18.15,3.66%,26.07%,-267.34万
1784,688168,安博通,79.5,3.66%,15.72%,-8138.61万
1785,2398,垒知集团,5.96,3.65%,28.82%,-1370.10万
1786,600536,中国软件,48.95,3.64%,14.53%,4.42亿
1787,2841,视源股份,42.13,3.64%,6.13%,7858.45万
1788,2412,汉森制药,6.83,3.64%,10.74%,1513.03万
1789,301587,中瑞股份,24.25,3.63%,44.53%,-3709.94万
1790,301153,中科江南,26.24,3.63%,33.68%,-9369.65万
1791,300479,神思电子,19.98,3.63%,18.87%,4143.76万
1792,300257,开山股份,14.85,3.63%,5.91%,3378.82万
1793,2663,普邦股份,2.0,3.63%,19.27%,5512.64万
1794,2009,天奇股份,21.67,3.63%,126.18%,-9524.40万
1795,600416,湘电股份,16.6,3.62%,30.90%,4.60亿
1796,2064,华峰化学,11.75,3.62%,3.83%,1.27亿
1797,301577,美信科技,59.36,3.61%,24.30%,357.60万
1798,2728,特一药业,11.77,3.61%,51.93%,-3947.15万
1799,541,佛山照明,6.32,3.61%,7.96%,-25.20万
1800,603466,风语筑,10.61,3.61%,28.56%,1138.54万
1801,2158,汉钟精机,26.37,3.61%,14.22%,-5759.65万
1802,923,河钢资源,23.22,3.61%,18.27%,-4443.96万
1803,603105,芯能科技,9.78,3.60%,16.16%,980.46万
1804,603637,镇海股份,11.26,3.59%,19.05%,227.28万
1805,603500,祥和实业,12.68,3.59%,12.80%,70.27万
1806,600822,上海物贸,11.26,3.59%,11.27%,2120.50万
1807,600551,时代出版,8.65,3.59%,8.45%,2482.62万
1808,301020,密封科技,23.12,3.58%,6.30%,1411.83万
1809,899,赣能股份,10.41,3.58%,7.28%,-560.86万
1810,688429,时创能源,13.91,3.57%,9.91%,-1015.71万
1811,688211,中科微至,32.22,3.57%,2.30%,1405.87万
1812,603506,南都物业,13.64,3.57%,14.95%,483.83万
